,BALBOA LAKE MGD,J GARDEN MGD,WILDLIFE LAKE MGD,SOUTH CHANNEL WEIR MGD,Datetime
350,85822.85938,-2577083.5,579071.5,8272877.0,2017-10-15 14:00:00
351,85816.57813,-2576895.5,579029.25,8272263.0,2017-10-15 15:00:00
352,85810.3125,-2576708.0,578987.125,8271649.0,2017-10-15 16:00:00
353,85804.03125,-2576520.0,578944.875,8271034.5,2017-10-15 17:00:00
354,85797.76563,-2576332.5,578902.75,8270420.5,2017-10-15 18:00:00
355,85791.48438,-2576144.5,578860.5,8269806.5,2017-10-15 19:00:00
356,85785.21875,-2575957.0,578818.375,8269192.0,2017-10-15 20:00:00
357,85778.9375,-2575769.0,578776.125,8268578.0,2017-10-15 21:00:00
358,85772.67188,-2575581.0,578733.875,8267964.0,2017-10-15 22:00:00
359,85766.39063,-2575393.5,578691.75,8267349.5,2017-10-15 23:00:00
360,85760.125,-2575205.5,578649.5,8266735.5,2017-10-16 00:00:00
361,85753.84375,-2575018.0,578607.375,8266121.5,2017-10-16 01:00:00
362,85747.57813,-2574830.0,578565.125,8265507.5,2017-10-16 02:00:00
363,85741.29688,-2574642.5,578523.0,8264893.0,2017-10-16 03:00:00
364,85735.03125,-2574454.5,578480.75,8264279.0,2017-10-16 04:00:00
365,85728.75,-2574267.0,578438.625,8263665.0,2017-10-16 05:00:00
366,85722.48438,-2574079.0,578396.375,8263050.5,2017-10-16 06:00:00
367,85716.20313,-2573891.0,578354.125,8262436.5,2017-10-16 07:00:00
368,85709.9375,-2573703.5,578312.0,8261822.5,2017-10-16 08:00:00
369,85703.65625,-2573515.5,578269.75,8261208.0,2017-10-16 09:00:00
370,85697.39063,-2573328.0,578227.625,8260594.0,2017-10-16 10:00:00
371,85691.10938,-2573140.0,578185.375,8259980.0,2017-10-16 11:00:00
372,85684.84375,-2572952.5,578143.25,8259365.5,2017-10-16 12:00:00
373,85678.5625,-2572764.5,578101.0,8258751.5,2017-10-16 13:00:00
374,85672.29688,-2572577.0,578058.875,8258137.5,2017-10-16 14:00:00
375,85666.01563,-2572389.0,578016.625,8257523.5,2017-10-16 15:00:00
376,85659.75,-2572201.0,577974.5,8256909.0,2017-10-16 16:00:00
377,85653.46875,-2572013.5,577932.25,8256295.0,2017-10-16 17:00:00
378,85647.20313,-2571825.5,577890.0,8255681.0,2017-10-16 18:00:00
379,85640.92188,-2571638.0,577847.875,8255066.5,2017-10-16 19:00:00
380,85634.65625,-2571450.0,577805.625,8254452.5,2017-10-16 20:00:00
381,85628.375,-2571262.5,577763.5,8253838.5,2017-10-16 21:00:00
382,85622.10938,-2571074.5,577721.25,8253224.0,2017-10-16 22:00:00
383,85615.82813,-2570887.0,577679.125,8252610.0,2017-10-16 23:00:00
384,85609.5625,-2570699.0,577636.875,8251996.0,2017-10-17 00:00:00
385,85603.28125,-2570511.0,577594.75,8251381.5,2017-10-17 01:00:00
386,85597.01563,-2570323.5,577552.5,8250767.5,2017-10-17 02:00:00
387,85590.73438,-2570135.5,577510.375,8250153.5,2017-10-17 03:00:00
388,85584.46875,-2569948.0,577468.125,8249539.5,2017-10-17 04:00:00
389,85578.1875,-2569760.0,577425.875,8248925.0,2017-10-17 05:00:00
390,85571.92188,-2569572.5,577383.75,8248311.0,2017-10-17 06:00:00
391,85565.64063,-2569384.5,577341.5,8247697.0,2017-10-17 07:00:00
392,85559.375,-2569197.0,577299.375,8247082.5,2017-10-17 08:00:00
393,85553.09375,-2569009.0,577257.125,8246468.5,2017-10-17 09:00:00
394,85546.82813,-2568821.0,577215.0,8245854.5,2017-10-17 10:00:00
395,85540.54688,-2568633.5,577172.75,8245240.0,2017-10-17 11:00:00
396,85534.28125,-2568445.5,577130.625,8244626.0,2017-10-17 12:00:00
397,85528.0,-2568258.0,577088.375,8244012.0,2017-10-17 13:00:00
398,85521.73438,-2568070.0,577046.125,8243397.5,2017-10-17 14:00:00
399,85515.45313,-2567882.5,577004.0,8242783.5,2017-10-17 15:00:00
400,85509.1875,-2567694.5,576961.75,8242169.5,2017-10-17 16:00:00
401,85502.90625,-2567507.0,576919.625,8241555.5,2017-10-17 17:00:00
402,85496.64063,-2567319.0,576877.375,8240941.0,2017-10-17 18:00:00
403,85490.35938,-2567131.0,576835.25,8240327.0,2017-10-17 19:00:00
404,85484.09375,-2566943.5,576793.0,8239713.0,2017-10-17 20:00:00
405,85477.8125,-2566755.5,576750.875,8239098.5,2017-10-17 21:00:00
406,85471.54688,-2566568.0,576708.625,8238484.5,2017-10-17 22:00:00
407,85465.26563,-2566380.0,576666.5,8237870.5,2017-10-17 23:00:00
408,85459.0,-2566192.5,576624.25,8237256.0,2017-10-18 00:00:00
409,85452.71875,-2566004.5,576582.0,8236642.0,2017-10-18 01:00:00
410,85446.45313,-2565816.5,576539.875,8236028.0,2017-10-18 02:00:00
411,85440.17188,-2565629.0,576497.625,8235414.0,2017-10-18 03:00:00
412,85433.90625,-2565441.0,576455.5,8234799.5,2017-10-18 04:00:00
413,85427.625,-2565253.5,576413.25,8234185.5,2017-10-18 05:00:00
414,85421.35938,-2565065.5,576371.125,8233571.5,2017-10-18 06:00:00
415,85415.07813,-2564878.0,576328.875,8232957.0,2017-10-18 07:00:00
416,85408.8125,-2564690.0,576286.75,8232343.0,2017-10-18 08:00:00
417,85402.54688,-2564502.5,576244.5,8231729.0,2017-10-18 09:00:00
418,85396.26563,-2564314.5,576202.375,8231114.5,2017-10-18 10:00:00
419,85390.0,-2564126.5,576160.125,8230500.5,2017-10-18 11:00:00
420,85383.71875,-2563939.0,576117.875,8229886.5,2017-10-18 12:00:00
421,85377.45313,-2563751.0,576075.75,8229272.0,2017-10-18 13:00:00
422,85371.17188,-2563563.5,576033.5,8228658.0,2017-10-18 14:00:00
423,85364.90625,-2563375.5,575991.375,8228044.0,2017-10-18 15:00:00
424,85358.625,-2563188.0,575949.125,8227430.0,2017-10-18 16:00:00
425,85352.35938,-2563000.0,575907.0,8226815.5,2017-10-18 17:00:00
426,85346.07813,-2562812.5,575864.75,8226201.5,2017-10-18 18:00:00
427,85339.8125,-2562624.5,575822.625,8225587.5,2017-10-18 19:00:00
428,85333.53125,-2562436.5,575780.375,8224973.0,2017-10-18 20:00:00
429,85327.26563,-2562249.0,575738.125,8224359.0,2017-10-18 21:00:00
430,85320.98438,-2562061.0,575696.0,8223745.0,2017-10-18 22:00:00
431,85314.71875,-2561873.5,575653.75,8223130.5,2017-10-18 23:00:00
432,85308.4375,-2561685.5,575611.625,8222516.5,2017-10-19 00:00:00
433,85302.17188,-2561498.0,575569.375,8221902.5,2017-10-19 01:00:00
434,85295.89063,-2561310.0,575527.25,8221288.0,2017-10-19 02:00:00
435,85289.625,-2561122.5,575485.0,8220674.0,2017-10-19 03:00:00
436,85283.34375,-2560934.5,575442.875,8220060.0,2017-10-19 04:00:00
437,85277.07813,-2560746.5,575400.625,8219446.0,2017-10-19 05:00:00
438,85270.79688,-2560559.0,575358.5,8218831.5,2017-10-19 06:00:00
439,85264.53125,-2560371.0,575316.25,8218217.5,2017-10-19 07:00:00
440,85258.25,-2560183.5,575274.0,8217603.5,2017-10-19 08:00:00
441,85251.98438,-2559995.5,575231.875,8216989.0,2017-10-19 09:00:00
442,85245.70313,-2559808.0,575189.625,8216375.0,2017-10-19 10:00:00
443,85239.4375,-2559620.0,575147.5,8215761.0,2017-10-19 11:00:00
444,85233.15625,-2559432.5,575105.25,8215146.5,2017-10-19 12:00:00
445,85226.89063,-2559244.5,575063.125,8214532.5,2017-10-19 13:00:00
446,85220.60938,-2559056.5,575020.875,8213918.5,2017-10-19 14:00:00
447,85214.34375,-2558869.0,574978.75,8213304.0,2017-10-19 15:00:00
448,85208.0625,-2558681.0,574936.5,8212690.0,2017-10-19 16:00:00
449,85201.79688,-2558493.5,574894.375,8212076.0,2017-10-19 17:00:00
450,85195.51563,-2558305.5,574852.125,8211462.0,2017-10-19 18:00:00
451,85189.25,-2558118.0,574809.875,8210847.5,2017-10-19 19:00:00
452,85182.96875,-2557930.0,574767.75,8210233.5,2017-10-19 20:00:00
453,85176.70313,-2557742.5,574725.5,8209619.5,2017-10-19 21:00:00
454,85170.42188,-2557554.5,574683.375,8209005.0,2017-10-19 22:00:00
455,85164.15625,-2557366.5,574641.125,8208391.0,2017-10-19 23:00:00
456,85157.875,-2557179.0,574599.0,8207777.0,2017-10-20 00:00:00
457,85151.60938,-2556991.0,574556.75,8207162.5,2017-10-20 01:00:00
458,85145.32813,-2556803.5,574514.625,8206548.5,2017-10-20 02:00:00
459,85139.0625,-2556615.5,574472.375,8205934.5,2017-10-20 03:00:00
460,85132.78125,-2556428.0,574430.25,8205320.0,2017-10-20 04:00:00
461,85126.51563,-2556240.0,574388.0,8204706.0,2017-10-20 05:00:00
462,85120.23438,-2556052.5,574345.75,8204092.0,2017-10-20 06:00:00
463,85113.96875,-2555864.5,574303.625,8203478.0,2017-10-20 07:00:00
464,85107.6875,-2555676.5,574261.375,8202863.5,2017-10-20 08:00:00
465,85101.42188,-2555489.0,574219.25,8202249.5,2017-10-20 09:00:00
466,85095.14063,-2555301.0,574177.0,8201635.5,2017-10-20 10:00:00
467,85088.875,-2555113.5,574134.875,8201021.0,2017-10-20 11:00:00
468,85082.59375,-2554925.5,574092.625,8200407.0,2017-10-20 12:00:00
469,85076.32813,-2554738.0,574050.5,8199793.0,2017-10-20 13:00:00
470,85070.04688,-2554550.0,574008.25,8199178.5,2017-10-20 14:00:00
471,85063.78125,-2554362.0,573966.0,8198564.5,2017-10-20 15:00:00
472,85057.5,-2554174.5,573923.875,8197950.5,2017-10-20 16:00:00
473,85051.23438,-2553986.5,573881.625,8197336.0,2017-10-20 17:00:00
474,85044.95313,-2553799.0,573839.5,8196722.0,2017-10-20 18:00:00
475,85038.6875,-2553611.0,573797.25,8196108.0,2017-10-20 19:00:00
476,85032.40625,-2553423.5,573755.125,8195494.0,2017-10-20 20:00:00
477,85026.14063,-2553235.5,573712.875,8194879.5,2017-10-20 21:00:00
478,85019.85938,-2553048.0,573670.75,8194265.5,2017-10-20 22:00:00
479,85013.59375,-2552860.0,573628.5,8193651.5,2017-10-20 23:00:00
480,85007.3125,-2552672.0,573586.375,8193037.0,2017-10-21 00:00:00
481,85001.04688,-2552484.5,573544.125,8192423.0,2017-10-21 01:00:00
482,84994.76563,-2552296.5,573501.875,8191809.0,2017-10-21 02:00:00
483,84988.5,-2552109.0,573459.75,8191194.5,2017-10-21 03:00:00
484,84982.21875,-2551921.0,573417.5,8190580.5,2017-10-21 04:00:00
485,84975.95313,-2551733.5,573375.375,8189966.5,2017-10-21 05:00:00
486,84969.67188,-2551545.5,573333.125,8189352.5,2017-10-21 06:00:00
487,84963.40625,-2551358.0,573291.0,8188738.0,2017-10-21 07:00:00
488,84957.125,-2551170.0,573248.75,8188124.0,2017-10-21 08:00:00
489,84950.85938,-2550982.0,573206.625,8187510.0,2017-10-21 09:00:00
490,84944.57813,-2550794.5,573164.375,8186895.5,2017-10-21 10:00:00
491,84938.3125,-2550606.5,573122.25,8186281.5,2017-10-21 11:00:00
492,84932.03125,-2550419.0,573080.0,8185667.5,2017-10-21 12:00:00
493,84925.76563,-2550231.0,573037.75,8185053.0,2017-10-21 13:00:00
494,84919.48438,-2550043.5,572995.625,8184439.0,2017-10-21 14:00:00
495,84913.21875,-2549855.5,572953.375,8183825.0,2017-10-21 15:00:00
496,84906.9375,-2549668.0,572911.25,8183210.5,2017-10-21 16:00:00
497,84900.67188,-2549480.0,572869.0,8182596.5,2017-10-21 17:00:00
498,84894.39063,-2549292.0,572826.875,8181982.5,2017-10-21 18:00:00
499,84888.125,-2549104.5,572784.625,8181368.5,2017-10-21 19:00:00
500,84881.84375,-2548916.5,572742.5,8180754.0,2017-10-21 20:00:00
501,84875.57813,-2548729.0,572700.25,8180140.0,2017-10-21 21:00:00
502,84869.29688,-2548541.0,572658.0,8179526.0,2017-10-21 22:00:00
503,84863.03125,-2548353.5,572615.875,8178911.5,2017-10-21 23:00:00
504,84856.75,-2548165.5,572573.625,8178297.5,2017-10-22 00:00:00
505,84850.48438,-2547978.0,572531.5,8177683.5,2017-10-22 01:00:00
506,84844.20313,-2547790.0,572489.25,8177069.0,2017-10-22 02:00:00
507,84837.9375,-2547602.0,572447.125,8176455.0,2017-10-22 03:00:00
508,84831.65625,-2547414.5,572404.875,8175841.0,2017-10-22 04:00:00
509,84825.39063,-2547226.5,572362.75,8175226.5,2017-10-22 05:00:00
510,84819.10938,-2547039.0,572320.5,8174612.5,2017-10-22 06:00:00
511,84812.84375,-2546851.0,572278.375,8173998.5,2017-10-22 07:00:00
512,84806.5625,-2546663.5,572236.125,8173384.5,2017-10-22 08:00:00
513,84800.29688,-2546475.5,572193.875,8172770.0,2017-10-22 09:00:00
514,84794.01563,-2546288.0,572151.75,8172156.0,2017-10-22 10:00:00
515,84787.75,-2546100.0,572109.5,8171542.0,2017-10-22 11:00:00
516,84781.46875,-2545912.0,572067.375,8170927.5,2017-10-22 12:00:00
517,84775.20313,-2545724.5,572025.125,8170313.5,2017-10-22 13:00:00
518,84768.92188,-2545536.5,571983.0,8169699.5,2017-10-22 14:00:00
519,84762.65625,-2545349.0,571940.75,8169085.0,2017-10-22 15:00:00
520,84756.375,-2545161.0,571898.625,8168471.0,2017-10-22 16:00:00
521,84750.10938,-2544973.5,571856.375,8167857.0,2017-10-22 17:00:00
522,84743.82813,-2544785.5,571814.25,8167242.5,2017-10-22 18:00:00
523,84737.5625,-2544598.0,571772.0,8166628.5,2017-10-22 19:00:00
524,84731.29688,-2544410.0,571729.75,8166014.5,2017-10-22 20:00:00
525,84725.01563,-2544222.0,571687.625,8165400.5,2017-10-22 21:00:00
526,84718.75,-2544034.5,571645.375,8164786.0,2017-10-22 22:00:00
527,84712.46875,-2543846.5,571603.25,8164172.0,2017-10-22 23:00:00
528,84706.20313,-2543659.0,571561.0,8163558.0,2017-10-23 00:00:00
529,84699.92188,-2543471.0,571518.875,8162943.5,2017-10-23 01:00:00
530,84693.65625,-2543283.5,571476.625,8162329.5,2017-10-23 02:00:00
531,84687.375,-2543095.5,571434.5,8161715.5,2017-10-23 03:00:00
532,84681.10938,-2542907.5,571392.25,8161101.0,2017-10-23 04:00:00
533,84674.82813,-2542720.0,571350.0,8160487.0,2017-10-23 05:00:00
534,84668.5625,-2542532.0,571307.875,8159873.0,2017-10-23 06:00:00
535,84662.28125,-2542344.5,571265.625,8159258.5,2017-10-23 07:00:00
536,84656.01563,-2542156.5,571223.5,8158644.5,2017-10-23 08:00:00
537,84649.73438,-2541969.0,571181.25,8158030.5,2017-10-23 09:00:00
538,84643.46875,-2541781.0,571139.125,8157416.5,2017-10-23 10:00:00
539,84637.1875,-2541593.5,571096.875,8156802.0,2017-10-23 11:00:00
540,84630.92188,-2541405.5,571054.75,8156188.0,2017-10-23 12:00:00
541,84624.64063,-2541217.5,571012.5,8155574.0,2017-10-23 13:00:00
542,84618.375,-2541030.0,570970.375,8154959.5,2017-10-23 14:00:00
543,84612.09375,-2540842.0,570928.125,8154345.5,2017-10-23 15:00:00
544,84605.82813,-2540654.5,570885.875,8153731.5,2017-10-23 16:00:00
545,84599.54688,-2540466.5,570843.75,8153117.0,2017-10-23 17:00:00
546,84593.28125,-2540279.0,570801.5,8152503.0,2017-10-23 18:00:00
547,84587.0,-2540091.0,570759.375,8151889.0,2017-10-23 19:00:00
548,84580.73438,-2539903.5,570717.125,8151275.0,2017-10-23 20:00:00
549,84574.45313,-2539715.5,570675.0,8150660.5,2017-10-23 21:00:00
550,84568.1875,-2539527.5,570632.75,8150046.5,2017-10-23 22:00:00
551,84561.90625,-2539340.0,570590.625,8149432.5,2017-10-23 23:00:00
552,84555.64063,-2539152.0,570548.375,8148818.0,2017-10-24 00:00:00
553,84549.35938,-2538964.5,570506.25,8148204.0,2017-10-24 01:00:00
554,84543.09375,-2538776.5,570464.0,8147590.0,2017-10-24 02:00:00
555,84536.8125,-2538589.0,570421.75,8146975.5,2017-10-24 03:00:00
556,84530.54688,-2538401.0,570379.625,8146361.5,2017-10-24 04:00:00
557,84524.26563,-2538213.5,570337.375,8145747.5,2017-10-24 05:00:00
558,84518.0,-2538025.5,570295.25,8145133.0,2017-10-24 06:00:00
559,84511.71875,-2537837.5,570253.0,8144519.0,2017-10-24 07:00:00
560,84505.45313,-2537650.0,570210.875,8143905.0,2017-10-24 08:00:00
561,84499.17188,-2537462.0,570168.625,8143291.0,2017-10-24 09:00:00
562,84492.90625,-2537274.5,570126.5,8142676.5,2017-10-24 10:00:00
563,84486.625,-2537086.5,570084.25,8142062.5,2017-10-24 11:00:00
564,84480.35938,-2536899.0,570042.125,8141448.5,2017-10-24 12:00:00
565,84474.07813,-2536711.0,569999.875,8140834.0,2017-10-24 13:00:00
566,84467.8125,-2536523.5,569957.625,8140220.0,2017-10-24 14:00:00
567,84461.53125,-2536335.5,569915.5,8139606.0,2017-10-24 15:00:00
568,84455.26563,-2536147.5,569873.25,8138991.5,2017-10-24 16:00:00
569,84448.98438,-2535960.0,569831.125,8138377.5,2017-10-24 17:00:00
570,84442.71875,-2535772.0,569788.875,8137763.5,2017-10-24 18:00:00
571,84436.4375,-2535584.5,569746.75,8137149.0,2017-10-24 19:00:00
572,84430.17188,-2535396.5,569704.5,8136535.0,2017-10-24 20:00:00
573,84423.89063,-2535209.0,569662.375,8135921.0,2017-10-24 21:00:00
574,84417.625,-2535021.0,569620.125,8135307.0,2017-10-24 22:00:00
575,84411.34375,-2534833.5,569577.875,8134692.5,2017-10-24 23:00:00
576,84405.07813,-2534645.5,569535.75,8134078.5,2017-10-25 00:00:00
577,84398.79688,-2534457.5,569493.5,8133464.5,2017-10-25 01:00:00
578,84392.53125,-2534270.0,569451.375,8132850.0,2017-10-25 02:00:00
579,84386.25,-2534082.0,569409.125,8132236.0,2017-10-25 03:00:00
580,84379.98438,-2533894.5,569367.0,8131622.0,2017-10-25 04:00:00
581,84373.70313,-2533706.5,569324.75,8131007.5,2017-10-25 05:00:00
582,84367.4375,-2533519.0,569282.625,8130393.5,2017-10-25 06:00:00
583,84361.15625,-2533331.0,569240.375,8129779.5,2017-10-25 07:00:00
584,84354.89063,-2533143.5,569198.25,8129165.0,2017-10-25 08:00:00
585,84348.60938,-2532955.5,569156.0,8128551.0,2017-10-25 09:00:00
586,84342.34375,-2532767.5,569113.75,8127937.0,2017-10-25 10:00:00
587,84336.0625,-2532580.0,569071.625,8127323.0,2017-10-25 11:00:00
588,84329.79688,-2532392.0,569029.375,8126708.5,2017-10-25 12:00:00
589,84323.51563,-2532204.5,568987.25,8126094.5,2017-10-25 13:00:00
590,84317.25,-2532016.5,568945.0,8125480.5,2017-10-25 14:00:00
591,84310.96875,-2531829.0,568902.875,8124866.0,2017-10-25 15:00:00
592,84304.70313,-2531641.0,568860.625,8124252.0,2017-10-25 16:00:00
593,84298.42188,-2531453.5,568818.5,8123638.0,2017-10-25 17:00:00
594,84292.15625,-2531265.5,568776.25,8123023.5,2017-10-25 18:00:00
595,84285.875,-2531077.5,568734.125,8122409.5,2017-10-25 19:00:00
596,84279.60938,-2530890.0,568691.875,8121795.5,2017-10-25 20:00:00
597,84273.32813,-2530702.0,568649.625,8121181.0,2017-10-25 21:00:00
598,84267.0625,-2530514.5,568607.5,8120567.0,2017-10-25 22:00:00
599,84260.78125,-2530326.5,568565.25,8119953.0,2017-10-25 23:00:00
600,84254.51563,-2530139.0,568523.125,8119339.0,2017-10-26 00:00:00
601,84248.23438,-2529951.0,568480.875,8118724.5,2017-10-26 01:00:00
602,84241.96875,-2529763.0,568438.75,8118110.5,2017-10-26 02:00:00
603,84235.6875,-2529575.5,568396.5,8117496.5,2017-10-26 03:00:00
604,84229.42188,-2529387.5,568354.375,8116882.0,2017-10-26 04:00:00
605,84223.14063,-2529200.0,568312.125,8116268.0,2017-10-26 05:00:00
606,84216.875,-2529012.0,568269.875,8115654.0,2017-10-26 06:00:00
607,84210.59375,-2528824.5,568227.75,8115039.5,2017-10-26 07:00:00
608,84204.32813,-2528636.5,568185.5,8114425.5,2017-10-26 08:00:00
609,84198.04688,-2528449.0,568143.375,8113811.5,2017-10-26 09:00:00
610,84191.78125,-2528261.0,568101.125,8113197.0,2017-10-26 10:00:00
611,84185.5,-2528073.0,568059.0,8112583.0,2017-10-26 11:00:00
612,84179.23438,-2527885.5,568016.75,8111969.0,2017-10-26 12:00:00
613,84172.95313,-2527697.5,567974.625,8111355.0,2017-10-26 13:00:00
614,84166.6875,-2527510.0,567932.375,8110740.5,2017-10-26 14:00:00
615,84160.40625,-2527322.0,567890.25,8110126.5,2017-10-26 15:00:00
616,84154.14063,-2527134.5,567848.0,8109512.5,2017-10-26 16:00:00
617,84147.85938,-2526946.5,567805.75,8108898.0,2017-10-26 17:00:00
618,84141.59375,-2526759.0,567763.625,8108284.0,2017-10-26 18:00:00
619,84135.3125,-2526571.0,567721.375,8107670.0,2017-10-26 19:00:00
620,84129.04688,-2526383.0,567679.25,8107055.5,2017-10-26 20:00:00
621,84122.76563,-2526195.5,567637.0,8106441.5,2017-10-26 21:00:00
622,84116.5,-2526007.5,567594.875,8105827.5,2017-10-26 22:00:00
623,84110.21875,-2525820.0,567552.625,8105213.5,2017-10-26 23:00:00
624,84103.95313,-2525632.0,567510.5,8104599.0,2017-10-27 00:00:00
625,84097.67188,-2525444.5,567468.25,8103985.0,2017-10-27 01:00:00
626,84091.40625,-2525256.5,567426.125,8103371.0,2017-10-27 02:00:00
627,84085.125,-2525069.0,567383.875,8102756.5,2017-10-27 03:00:00
628,84078.85938,-2524881.0,567341.625,8102142.5,2017-10-27 04:00:00
629,84072.57813,-2524693.0,567299.5,8101528.5,2017-10-27 05:00:00
630,84066.3125,-2524505.5,567257.25,8100914.0,2017-10-27 06:00:00
631,84060.04688,-2524317.5,567215.125,8100300.0,2017-10-27 07:00:00
632,84053.76563,-2524130.0,567172.875,8099686.0,2017-10-27 08:00:00
633,84047.5,-2523942.0,567130.75,8099071.5,2017-10-27 09:00:00
634,84041.21875,-2523754.5,567088.5,8098457.5,2017-10-27 10:00:00
635,84034.95313,-2523566.5,567046.375,8097843.5,2017-10-27 11:00:00
636,84028.67188,-2523379.0,567004.125,8097229.5,2017-10-27 12:00:00
637,84022.40625,-2523191.0,566961.875,8096615.0,2017-10-27 13:00:00
638,84016.125,-2523003.0,566919.75,8096001.0,2017-10-27 14:00:00
639,84009.85938,-2522815.5,566877.5,8095387.0,2017-10-27 15:00:00
640,84003.57813,-2522627.5,566835.375,8094772.5,2017-10-27 16:00:00
641,83997.3125,-2522440.0,566793.125,8094158.5,2017-10-27 17:00:00
642,83991.03125,-2522252.0,566751.0,8093544.5,2017-10-27 18:00:00
643,83984.76563,-2522064.5,566708.75,8092930.0,2017-10-27 19:00:00
644,83978.48438,-2521876.5,566666.625,8092316.0,2017-10-27 20:00:00
645,83972.21875,-2521689.0,566624.375,8091702.0,2017-10-27 21:00:00
646,83965.9375,-2521501.0,566582.25,8091087.5,2017-10-27 22:00:00
647,83959.67188,-2521313.0,566540.0,8090473.5,2017-10-27 23:00:00
648,83953.39063,-2521125.5,566497.75,8089859.5,2017-10-28 00:00:00
649,83947.125,-2520937.5,566455.625,8089245.5,2017-10-28 01:00:00
650,83940.84375,-2520750.0,566413.375,8088631.0,2017-10-28 02:00:00
651,83934.57813,-2520562.0,566371.25,8088017.0,2017-10-28 03:00:00
652,83928.29688,-2520374.5,566329.0,8087403.0,2017-10-28 04:00:00
653,83922.03125,-2520186.5,566286.875,8086788.5,2017-10-28 05:00:00
654,83915.75,-2519999.0,566244.625,8086174.5,2017-10-28 06:00:00
655,83909.48438,-2519811.0,566202.5,8085560.5,2017-10-28 07:00:00
656,83903.20313,-2519623.0,566160.25,8084946.0,2017-10-28 08:00:00
657,83896.9375,-2519435.5,566118.125,8084332.0,2017-10-28 09:00:00
658,83890.65625,-2519247.5,566075.875,8083718.0,2017-10-28 10:00:00
659,83884.39063,-2519060.0,566033.625,8083103.5,2017-10-28 11:00:00
660,83878.10938,-2518872.0,565991.5,8082489.5,2017-10-28 12:00:00
661,83871.84375,-2518684.5,565949.25,8081875.5,2017-10-28 13:00:00
662,83865.5625,-2518496.5,565907.125,8081261.5,2017-10-28 14:00:00
663,83859.29688,-2518308.5,565864.875,8080647.0,2017-10-28 15:00:00
664,83853.01563,-2518121.0,565822.75,8080033.0,2017-10-28 16:00:00
665,83846.75,-2517933.0,565780.5,8079419.0,2017-10-28 17:00:00
666,83840.46875,-2517745.5,565738.375,8078804.5,2017-10-28 18:00:00
667,83834.20313,-2517557.5,565696.125,8078190.5,2017-10-28 19:00:00
668,83827.92188,-2517370.0,565654.0,8077576.5,2017-10-28 20:00:00
669,83821.65625,-2517182.0,565611.75,8076962.0,2017-10-28 21:00:00
670,83815.375,-2516994.5,565569.5,8076348.0,2017-10-28 22:00:00
671,83809.10938,-2516806.5,565527.375,8075734.0,2017-10-28 23:00:00
672,83802.82813,-2516618.5,565485.125,8075119.5,2017-10-29 00:00:00
673,83796.5625,-2516431.0,565443.0,8074505.5,2017-10-29 01:00:00
674,83790.28125,-2516243.0,565400.75,8073891.5,2017-10-29 02:00:00
